last_name, first_name,player_id,year,pa,walk,k_percent,batting_avg,xba,exit_velocity_avg,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,whiff_percent,swing_percent
Granderson, Curtis,434158,2018,403,54,26.3,.242,.249,88.7,44.8,6.3,34.3,97.940080924,93.09151654,26.7,39.2
Granderson, Curtis,434158,2019,363,41,27,.183,.214,88.8,38.5,7.2,34.8,97.697461927,93.012019679,24.6,39.8
Liriano, Francisco,434538,2015,67,0,41.8,.169,.145,87,30.8,2.6,33.3,97.443839444,92.880631429,25,57.1
Jones, Garrett,434540,2015,152,8,24.3,.215,.234,89.1,25.2,3.7,38.3,98.775410943,93.471899524,25.1,49.2
Ruiz, Carlos,434563,2015,320,28,13.4,.211,.236,84.9,31,1.6,18,93.981344083,91.035178619,12.6,41.2
Ruiz, Carlos,434563,2016,233,27,14.2,.264,.268,87.9,31,3.6,36.9,98.204953976,93.200383675,13.2,36.6
Ruiz, Carlos,434563,2017,145,14,26.2,.216,.240,87.7,39.3,5.6,37.1,98.640769545,93.374718864,20.3,36.7
Soto, Geovany,434567,2015,210,21,30,.219,.226,90.1,32,7.2,42.4,100.292664667,94.430823613,29,38.2
Soto, Geovany,434567,2016,86,6,24.4,.269,.298,87.9,44.1,8.5,30.5,97.959215357,93.073310182,27.1,44
Morse, Michael,434604,2015,256,23,29.7,.231,.237,90.4,33.3,9.8,39.2,101.773927333,94.903605267,31.4,49.1
Hammel, Jason,434628,2015,70,1,25.7,.169,.175,84.4,17.6,0,23.5,94.0220975,91.376760638,29.6,69.4
Hammel, Jason,434628,2016,69,1,34.8,.246,.182,87,25,0,27.3,96.987428421,92.572517632,30.8,58.6
Pagán, Ángel,434636,2015,551,32,16.9,.262,.252,86.3,32.9,0.7,22.6,95.094960746,91.576020075,12.4,41.5
Pagán, Ángel,434636,2016,541,42,12.2,.277,.285,85.7,36.1,3,21.8,94.517204211,91.274645933,11.6,40.7
Davis, Rajai,434658,2015,370,22,20.5,.258,.234,86.7,30.9,3,28.3,96.826444567,92.433051462,20,49.6
Davis, Rajai,434658,2016,495,33,21.4,.249,.235,86.5,29.9,3.4,29.9,96.624117251,92.325843684,23.7,52.1
Davis, Rajai,434658,2017,366,27,22.7,.235,.229,86,34.1,2.4,24.8,95.528917698,91.786664183,24.4,50.7
Davis, Rajai,434658,2018,216,11,22.2,.224,.223,84.2,31.4,1.3,27,95.252220959,91.652845068,22.9,53
Ramirez, Hanley,434670,2015,430,21,16.5,.249,.256,90.1,28.4,7.5,41.6,102.957371098,95.618986177,19.7,49.8
Ramirez, Hanley,434670,2016,620,60,19.4,.286,.262,90.6,29.6,10.4,42,102.60270654,95.461057488,23.9,46.4
Ramirez, Hanley,434670,2017,553,51,21,.242,.264,88.5,35,9.5,38.4,100.642184895,94.389231636,25.6,48
Ramirez, Hanley,434670,2018,195,14,17.9,.254,.256,91.9,25,7.6,47.9,103.426308472,96.232619931,20.3,50.7
Ramirez, Hanley,434670,2019,57,8,29.8,.184,.207,88.9,50,6.3,43.8,101.600645,94.998582813,36.8,46.1
Sánchez, Aníbal,434671,2019,56,0,42.9,.115,.127,78.6,25,0,0,88.564029231,89.0411444,37.8,53.3
Morales, Kendrys,434778,2015,639,58,16.1,.290,.285,91.9,34.3,8.9,47.4,101.951024342,95.445822105,22.9,47.9
Morales, Kendrys,434778,2016,618,48,19.4,.263,.291,92.8,34.5,10.8,49.9,102.729617945,95.980574224,24,48
Morales, Kendrys,434778,2017,608,43,21.7,.250,.270,91.1,31.1,10,46.6,102.120359252,95.560212248,29,49.6
Morales, Kendrys,434778,2018,471,50,20.2,.249,.269,92.3,34.4,12.1,52.6,101.980025988,95.733792632,27.2,43.6
Morales, Kendrys,434778,2019,201,26,12.9,.194,.274,91.3,29,6.9,44.8,101.059318356,94.744231931,17.9,39.5
Kendrick III, Howie,435062,2015,495,27,16.6,.295,.285,90.3,31.3,3.9,41.4,100.059972421,94.315597526,19.7,51.2
Kendrick III, Howie,435062,2016,543,50,17.7,.255,.268,90.5,26.9,5.8,42.1,100.905633472,94.674374404,20.8,47.9
Kendrick III, Howie,435062,2017,334,22,20.4,.315,.272,87.5,33.9,7.9,34,99.052667712,93.530071017,21.5,48
Kendrick III, Howie,435062,2018,160,5,18.1,.303,.271,90.2,36.3,4.8,44.4,101.142805806,94.778715887,21.2,54.2
Kendrick III, Howie,435062,2019,370,27,13.2,.344,.332,91.7,36.9,11.4,48.3,102.231581655,95.726170346,17,47.5
Kendrick III, Howie,435062,2020,100,7,17,.275,.282,88.8,39.5,6.6,39.5,100.317676842,94.421104079,20.7,50.3
Napoli, Mike,435063,2015,469,57,25.2,.224,.204,88.5,29,8.3,38.3,99.806282587,93.97777479,26,42.1
Napoli, Mike,435063,2016,645,78,30.1,.239,.220,89.6,33.2,13.3,39.4,100.694645355,94.626004575,30.5,43.8
Napoli, Mike,435063,2017,484,49,33.7,.193,.201,88.3,29.1,15.8,41.5,100.263058346,94.244191208,34.5,43.2
Wilson, Bobby,435064,2015,147,11,26.5,.189,.201,82.5,27.1,1,22.9,93.837126596,91.246025213,26.2,47.5
Wilson, Bobby,435064,2016,251,11,25.5,.237,.217,85.3,35.4,3.4,26.3,95.770032289,91.941271928,29.9,54.6
Wilson, Bobby,435064,2018,151,12,24.5,.178,.168,80.9,27.5,2.9,22.5,92.9963214,91.0396867,24.5,49.8
Arias, Joaquin,435078,2015,59,0,20.3,.207,.176,79.1,29.8,0,14.9,90.837014091,90.022627674,22.1,52.8
Kinsler, Ian,435079,2015,675,43,11.9,.296,.274,86.1,36.6,2.7,26.6,95.232079663,91.628863659,12.3,47.1
Kinsler, Ian,435079,2016,679,45,16.9,.288,.267,87.1,37.4,3.8,30.8,96.809080402,92.439064779,15.9,44.9
Kinsler, Ian,435079,2017,613,55,14,.236,.256,86.3,37.2,4.9,30.1,96.329091379,92.174345162,15.5,44.5
Kinsler, Ian,435079,2018,534,40,12,.240,.248,85.3,36.6,3.1,26.2,95.239510751,91.635867224,12.2,45.5
Kinsler, Ian,435079,2019,281,19,19.2,.217,.206,84.3,33.7,1.5,23.4,94.48613099,91.246012376,19,47.6
McCann, Brian,435263,2015,535,52,18.1,.232,.221,89.5,29.1,5.3,36.5,98.444416778,93.388572278,17.2,42.1
McCann, Brian,435263,2016,492,54,20.1,.242,.246,88.9,31.9,5.7,35.8,98.173086829,93.218895076,19.7,43
McCann, Brian,435263,2017,399,38,14.5,.241,.246,87.6,33.8,5.4,33.8,97.364776259,92.728480612,17,43.2
McCann, Brian,435263,2018,216,19,18.5,.212,.216,86.3,36.4,3.3,26.5,95.089383067,91.5451728,21.2,41.1
McCann, Brian,435263,2019,316,31,16.8,.249,.237,88.8,32.2,5.7,35.2,98.12994,93.223699563,19,44
Schumaker, Skip,435401,2015,268,23,19,.242,.252,85.6,33.5,1,22.7,95.243224086,91.644651946,19.7,48.2
Walker, Neil,435522,2015,603,44,18.2,.269,.249,88.9,33.3,4.8,37.6,98.365567397,93.313297009,19.5,49.7
Walker, Neil,435522,2016,458,42,18.3,.282,.270,89.1,36.6,7.3,37.5,98.645218598,93.511959969,19.9,46.7
Walker, Neil,435522,2017,448,55,17.2,.265,.259,85.9,35.4,4.8,31.3,97.399408571,92.699709481,20.6,41.8
Walker, Neil,435522,2018,398,42,21.9,.219,.247,88.1,42.8,6.1,33.3,98.036963282,93.104285057,22.8,45.7
Walker, Neil,435522,2019,381,42,20.2,.261,.267,86.2,40.6,6.5,31,96.257698626,92.144668659,26.5,46.5
Suzuki, Kurt,435559,2015,479,29,12.3,.240,.249,87.7,31,1,29.9,96.424856129,92.277887089,14,45.6
Suzuki, Kurt,435559,2016,373,18,12.9,.258,.242,87.3,31.5,2.6,30.5,96.686014726,92.38313945,15.9,48.2
Suzuki, Kurt,435559,2017,309,17,12.6,.283,.259,87.2,32.9,7.1,34.5,97.297925812,92.671044249,17.3,52.9
Suzuki, Kurt,435559,2018,388,22,11.1,.271,.267,87.2,33.2,3.9,35,97.367679161,92.716625307,16.8,53.3
Suzuki, Kurt,435559,2019,309,20,11.7,.264,.277,86,39.7,6.5,32.4,97.198997419,92.618344818,18.7,51.9
Suzuki, Kurt,435559,2020,129,11,14.7,.270,.243,83.9,31.6,3.2,24.2,94.62029625,91.372653368,16.9,48.8
Suzuki, Kurt,435559,2021,247,12,17.8,.224,.204,85.2,28.9,3.9,27.2,95.984336023,91.998129261,21.7,49
Suzuki, Kurt,435559,2022,159,15,18.2,.180,.191,85.2,31,3.5,26.5,95.157941429,91.58600375,21.1,48.1
Desmond, Ian,435622,2015,641,45,29.2,.233,.218,90.8,25.9,6.9,41.1,101.605778974,94.99907141,28.8,49.9
Desmond, Ian,435622,2016,677,44,23.6,.285,.258,90.7,28.4,7.5,43.6,101.481379741,94.914392441,27.4,46.5
Desmond, Ian,435622,2017,373,24,23.3,.274,.227,87.6,22.5,2.7,31.3,99.106483701,93.583143281,27.5,47.6
Desmond, Ian,435622,2018,619,53,23.6,.236,.228,90.1,28.5,7,43.2,100.744285942,94.630591501,28.8,48.3
Desmond, Ian,435622,2019,482,34,24.7,.255,.270,90.9,32.4,10.4,42.5,102.261864356,95.3313524,26.2,46
Cruz Jr., Nelson,443558,2015,655,59,25,.302,.285,92.6,35.4,14.1,47.8,104.801318125,96.787248293,30.8,48.1
Cruz Jr., Nelson,443558,2016,667,62,23.8,.287,.279,94.6,34.8,16.5,52.4,105.455090607,97.540246628,29.1,47.4
Cruz Jr., Nelson,443558,2017,645,70,21.7,.288,.288,93.2,34.5,14.2,48.3,105.334256066,97.180409265,30.5,47.2
Cruz Jr., Nelson,443558,2018,591,55,20.6,.256,.281,93.9,31.3,13.8,51.7,105.6614156,97.439653125,30.6,46.5
Cruz Jr., Nelson,443558,2019,521,56,25.1,.311,.290,93.7,38.3,19.9,51.5,105.351946319,97.322233957,32.6,46.2
Cruz Jr., Nelson,443558,2020,214,25,27.1,.303,.269,91.6,39.4,15,47.2,102.723679524,95.93307824,34.2,47.6
Cruz Jr., Nelson,443558,2021,584,51,21.6,.265,.264,92.9,31.8,13.6,52.5,105.497885455,97.364589369,30.7,51
Cruz Jr., Nelson,443558,2022,507,49,23.5,.234,.241,90.9,28,9.3,46.1,102.29838061,95.468978262,32,50.8
Cruz Jr., Nelson,443558,2023,152,6,30.3,.245,.242,92.4,33.7,9.2,48,103.031683673,96.058311429,36.1,52.3
Jaso, John,444379,2015,216,28,18.1,.286,.292,90.6,33.1,9.5,38.5,99.168008219,93.909066027,23.7,44.7
Jaso, John,444379,2016,432,45,17.1,.268,.262,86.3,32.8,4.9,32.1,97.253424898,92.646669488,17.2,40.7
Jaso, John,444379,2017,302,40,21.9,.211,.230,85.8,37.7,7.9,30.4,96.872734167,92.477224974,25,45.5
Trumbo, Mark,444432,2015,545,36,24.2,.262,.252,92,31,9.8,43,103.250637892,95.84658252,30.9,51.5
Trumbo, Mark,444432,2016,667,51,25.5,.256,.267,92.8,31.8,15.6,44.7,104.542707696,96.586320716,29.3,49.3
Trumbo, Mark,444432,2017,603,42,24.7,.234,.237,89.8,26.5,7.1,38.5,101.885594829,94.981976406,29.9,49.6
Trumbo, Mark,444432,2018,358,24,24.3,.261,.267,92.8,33.1,10.2,48.6,103.909144472,96.381219918,29.5,49.7
Peralta, David,444482,2015,517,44,20.7,.312,.281,91.6,35.4,8,43.4,102.180038418,95.352553116,24.4,47.6
Peralta, David,444482,2016,183,8,23,.251,.235,89,28.5,4.6,37.7,100.261556719,94.181407323,23.2,52
Peralta, David,444482,2017,577,43,16.3,.293,.262,88,27,4.1,35.4,99.665493426,93.848729537,21.8,48.6
Peralta, David,444482,2018,614,48,20.2,.293,.278,91.5,32.9,7.8,46.3,102.631180594,95.674140388,23.7,48
Peralta, David,444482,2019,423,35,20.6,.275,.246,90.1,29.1,5.4,40.9,100.762306892,94.542203682,24.2,50.4
Peralta, David,444482,2020,218,13,20.6,.300,.260,89.2,29.4,5,36.3,100.556636709,94.354591139,21.1,46.6
Peralta, David,444482,2021,538,46,17.1,.259,.243,89.3,27.2,5,41.8,101.204662576,94.748489747,21.3,46.5
Peralta, David,444482,2022,490,41,23.3,.251,.249,90.3,35,8.5,44.4,101.233296566,94.9223429,26.2,50.4
Peralta, David,444482,2023,422,20,17.1,.259,.274,89.3,31.1,4.9,44.2,100.838135399,94.678134417,22.5,54.5
Peralta, David,444482,2024,96,6,18.8,.250,.270,85.7,40,2.9,38.6,98.737576,93.381360286,24.3,54.6
Piña, Manny,444489,2016,81,10,18.5,.254,.256,88.2,32.1,3.6,32.1,97.438330357,92.80864,26,40.8
Piña, Manny,444489,2017,359,20,22,.279,.247,87.1,40,3.9,29.8,96.524705827,92.283349252,23.5,50.5
Piña, Manny,444489,2018,337,21,18.4,.252,.248,84.9,37.3,5.2,26.6,96.274089516,92.187892874,18.2,45.9
Piña, Manny,444489,2019,179,16,27.9,.228,.223,88.5,44,8.3,34.3,98.190509444,93.132957685,27.2,45.2
Piña, Manny,444489,2021,208,22,18.3,.189,.219,86.5,32.2,10.5,32.2,97.71228493,92.909556338,23.8,42.9
Ethier, Andre,444843,2015,445,43,16.9,.294,.286,86.3,37.5,5.9,32.5,97.613503526,92.809172083,19.9,47.9
Escobar, Alcides,444876,2015,662,26,11.3,.257,.262,84.6,30.4,0.9,16.5,93.173673636,90.678851935,18,52
Escobar, Alcides,444876,2016,682,27,14.1,.261,.244,84,31.7,1.4,17.6,93.292750522,90.768535541,20.5,53.7
Escobar, Alcides,444876,2017,629,15,16.2,.250,.253,84,34.1,2.2,21,94.29035898,91.165861694,20.4,53.9
Escobar, Alcides,444876,2018,531,29,13.9,.231,.238,84.6,30.3,2.1,21.5,94.38942201,91.220654436,20.1,52.4
Escobar, Alcides,444876,2021,349,17,16,.288,.271,81.7,36.3,3,21,93.737835538,91.096947761,21.6,52.1
Escobar, Alcides,444876,2022,131,5,24.4,.218,.210,81.8,39.1,1.1,17.4,92.492630217,90.550370549,21.3,54.3
Jay, Jon,445055,2015,245,19,14.7,.210,.240,86.3,26.8,1.7,29.1,96.599436322,92.360657919,14.7,48.1
Jay, Jon,445055,2016,374,19,20.9,.291,.256,86.1,34.3,1.1,23.2,95.269865338,91.649630755,21.6,52.1
Jay, Jon,445055,2017,433,37,18.5,.296,.277,85.7,40.1,0.7,22.7,94.543936327,91.286275358,20.5,51.8
Jay, Jon,445055,2018,586,33,16.2,.268,.251,85.1,31.8,1.8,21.4,94.550730605,91.290685023,19.8,49.1
Jay, Jon,445055,2019,182,8,16.5,.267,.252,83.1,36.2,1.4,12.8,92.441222687,90.33245903,15.6,50.4
Jay, Jon,445055,2020,57,3,21.1,.160,.217,84.8,41.5,4.9,26.8,94.090866667,91.284532439,21.6,49
Prado, Martín,445988,2015,551,37,12.3,.288,.274,89,33.8,2.3,33.6,97.538678618,92.859026106,11.5,39.5
Prado, Martín,445988,2016,658,49,10.5,.305,.284,87.9,31.2,1.3,30.8,96.716693916,92.438265029,10.4,39.6
Prado, Martín,445988,2017,147,6,15,.250,.250,86.7,34.5,1.7,32.8,96.863218814,92.508556102,14.2,37.3
Prado, Martín,445988,2018,209,11,16.7,.244,.254,87.5,34,2.5,26.1,95.46611963,91.780519441,17.4,38.7
Prado, Martín,445988,2019,260,12,15.8,.233,.253,87,31.9,0.5,28.5,96.085245962,92.064252512,13.9,43.6
Duda, Lucas,446263,2015,554,66,24.9,.244,.254,91.7,40.2,11.6,42.3,101.332638,94.972465319,24.9,41.8
Duda, Lucas,446263,2016,172,15,20.9,.229,.264,89.8,38.7,10.1,45.4,102.014902542,95.235384786,22,41
Duda, Lucas,446263,2017,491,60,27.5,.217,.238,90.3,40.3,12.1,43.8,101.23668531,94.957369483,26.7,40.2
Duda, Lucas,446263,2018,367,28,27.8,.241,.242,89.5,42.8,10,36.7,99.828414435,93.961554629,31.8,44.4
Duda, Lucas,446263,2019,119,11,26.9,.171,.222,91.5,32,12,45.3,101.806439474,95.3628876,26.9,44.7
Wieters, Matt,446308,2015,282,21,23.8,.267,.252,87,37.1,6.2,32.5,96.865808021,92.43835349,25.4,46.8
Wieters, Matt,446308,2016,464,32,18.3,.243,.255,87.9,34.5,7.3,33,97.647514132,92.901723363,23.5,51.1
Wieters, Matt,446308,2017,465,38,20.2,.225,.232,85.7,34.3,3.9,29.3,95.992348171,91.999503018,20.8,49.2
Wieters, Matt,446308,2018,271,30,16.6,.238,.226,87.1,32.6,4.7,33.3,97.31958125,92.698087225,17.2,45.3
Wieters, Matt,446308,2019,183,12,25.7,.214,.217,88.8,31.7,7.3,34.1,98.062080806,93.343596423,23.8,44.7
Longoria, Evan,446334,2015,670,51,19.7,.270,.260,89.6,33.5,8.5,39.7,99.904231429,94.097663789,23.7,46.8
Longoria, Evan,446334,2016,685,42,21,.273,.269,90.8,38.1,12.1,41.5,100.450586423,94.476940468,26.1,48.5
Longoria, Evan,446334,2017,677,46,16.1,.261,.249,86.7,32.4,5.2,32.4,97.328537054,92.672334806,20.9,49.8
Longoria, Evan,446334,2018,512,22,19.7,.244,.249,88.5,32.6,7.6,37.2,98.455586354,93.303418724,20.6,48.6
Longoria, Evan,446334,2019,508,43,22,.254,.269,89.7,35.8,7.5,40.8,99.366085607,93.904958902,25.7,46.8
Longoria, Evan,446334,2020,209,11,18.7,.254,.282,91.7,29.9,11.5,45.2,101.530260256,95.520896474,21,45
Longoria, Evan,446334,2021,291,35,23.4,.261,.253,94.1,34.2,13.4,54.5,102.080352447,96.205606417,25.1,42.4
Longoria, Evan,446334,2022,298,27,27.9,.244,.233,91.1,33.3,12.4,46.8,101.592486559,95.291511667,29.4,44.4
Longoria, Evan,446334,2023,237,23,30.8,.223,.230,92.2,37.6,10.6,51.8,102.131802113,95.858329716,29,42.8
Cozart, Zack,446359,2015,214,14,13.6,.258,.246,85.9,35.5,3,22.5,95.040044231,91.536543846,14.8,47.8
Cozart, Zack,446359,2016,508,37,16.5,.252,.240,86.3,31.4,2.3,27.5,96.082829628,92.042175027,18.7,46.8
Cozart, Zack,446359,2017,507,62,15.4,.297,.255,85.8,35.7,4.4,28.9,96.24154978,92.132340744,16,40.9
Cozart, Zack,446359,2018,253,19,16.6,.219,.231,85.6,38.9,2.2,27.7,95.713114457,91.878014372,18,43.4
Cozart, Zack,446359,2019,107,5,15,.124,.208,85.9,31,1.2,21.4,94.784234048,91.447349405,18.3,42.8
Barney, Darwin,446381,2016,306,22,15.7,.269,.247,86,35.3,1.7,23.8,94.737540526,91.384332203,17.8,48.6
Barney, Darwin,446381,2017,362,18,17.7,.232,.228,82.7,32,0.4,12.2,91.663620296,90.103144647,17.3,50.2
Guyer, Brandon,446386,2015,385,25,15.8,.265,.236,87,31.3,3.3,29.1,96.50647,92.270240868,22.5,53
Guyer, Brandon,446386,2016,345,19,15.9,.266,.249,87.3,32.9,4.2,27.9,96.629714701,92.33970859,19.4,49.9
Guyer, Brandon,446386,2017,192,15,22.4,.236,.242,84.8,32.5,2.4,23,94.218302131,91.166343033,24,43.2
Guyer, Brandon,446386,2018,221,15,21.7,.206,.215,85.4,32.7,4.8,31.3,96.563112571,92.286880643,22.1,46.6
Rodríguez, Sean,446481,2015,240,5,26.3,.246,.212,86.9,30.7,6.6,25.9,96.985758961,92.522711699,29,54.5
Rodríguez, Sean,446481,2016,342,33,29.8,.270,.239,90.4,35.1,11.4,36.6,101.337946064,94.857851968,36.4,47.6
Rodríguez, Sean,446481,2017,153,16,37.3,.167,.173,86.6,38.2,3.9,27.6,97.679091892,92.841015,38.7,50.1
Rodríguez, Sean,446481,2018,173,22,34.7,.167,.170,88.2,32.2,7.8,29.2,97.2144725,92.614927614,40.6,47.3
Rodríguez, Sean,446481,2019,139,19,29.5,.223,.200,88.3,28.9,5.3,36.8,100.293814722,94.252726056,34.1,43.7
Lobatón, Jose,446653,2015,155,15,25.8,.199,.205,87.4,26.3,6.1,29.3,96.75424449,92.437956289,30.8,46.1
Lobatón, Jose,446653,2016,114,12,15.8,.232,.256,89.6,33.7,4.8,31.3,98.69548,93.497031299,23,53.1
Lobatón, Jose,446653,2017,158,14,22.2,.170,.219,85,32.4,5.6,31.5,97.263436604,92.655227736,25,48.5
Lobatón, Jose,446653,2018,57,7,26.3,.143,.211,85.9,40,2.9,37.1,97.552671111,92.963781429,33,45.5
Ishikawa, Travis,448170,2015,72,9,27.8,.206,.186,86.3,23.3,9.3,37.2,97.704444286,92.892814048,28.8,46.8
Shields, James,448306,2015,74,1,37.8,.132,.138,89.5,20,0,33.3,96.6624415,92.5243965,31.9,48.7
Reynolds, Mark,448602,2015,432,44,28,.230,.195,87.7,29.3,8.4,33.1,98.998322248,93.525398833,31.6,46.3
Reynolds, Mark,448602,2016,441,42,25.4,.282,.227,87.9,33.2,6,37.1,99.559790638,93.811470783,26.7,46
Reynolds, Mark,448602,2017,593,69,29.5,.267,.224,87.2,36.5,8.3,35.9,99.407083161,93.780711758,34.2,44.6
Reynolds, Mark,448602,2018,235,24,27.2,.248,.225,89,34.5,10.3,39.3,99.734743973,94.015030069,36.2,46.3
Reynolds, Mark,448602,2019,162,22,35.2,.170,.166,88.9,33.3,6.2,37,99.064327805,93.801911728,38.4,44.7
Ruggiano, Justin,448605,2015,141,14,29.1,.248,.249,92,32.1,14.3,42.9,101.081871429,94.8304925,35.1,47.1
Ruggiano, Justin,448605,2017,63,1,27,.217,.221,84.8,31.8,4.5,25,94.758493182,91.696725116,38.1,55.3
Davis, Chris,448801,2015,670,84,31,.262,.262,92,39.7,17.3,45.9,102.292316778,95.621133417,35.6,47.3
Davis, Chris,448801,2016,665,88,32.9,.221,.220,91.1,35.7,15.1,44,101.565109535,95.133377791,36.9,42.6
Davis, Chris,448801,2017,524,61,37.2,.215,.223,90.1,40.4,12.8,45.5,101.208092652,94.924044487,35.2,42.9
Davis, Chris,448801,2018,522,41,36.8,.168,.188,89.3,35.5,10.3,40.1,99.809059357,94.0388635,34.4,45.1
Davis, Chris,448801,2019,352,39,39.5,.179,.202,89.1,39.8,10.5,39.2,98.670081163,93.560342924,38,40.4
Davis, Chris,448801,2020,55,3,30.9,.115,.143,85.8,25.7,2.9,22.9,95.037164706,91.570171471,36.8,53.4
García, Jaime,448802,2016,51,2,33.3,.171,.198,87,25,3.1,28.1,97.230603333,92.781727917,25.3,52
Aviles, Mike,449107,2015,317,20,12,.231,.246,86.8,26.4,0.8,30.6,97.059924793,92.529962397,14.3,45
Aviles, Mike,449107,2016,181,9,14.9,.210,.247,85.9,25.9,0,26.6,95.730410429,91.868834857,16.8,46.8
Aviles, Mike,449107,2017,97,6,15.5,.233,.237,82.4,25.7,0,14.9,93.02829,90.63329338,13.8,47.4
Orlando, Paulo,449181,2015,251,5,21.1,.249,.261,87.9,30.9,5.2,37.7,99.434993111,93.723307389,23.7,53.8
Orlando, Paulo,449181,2016,483,13,21.7,.302,.281,89.6,28.5,5.3,37.4,100.40921936,94.349794593,25.1,56.4
Orlando, Paulo,449181,2017,89,1,22.5,.198,.275,87.9,33.3,4.5,31.8,98.184250909,93.188727846,29.7,59.1
Orlando, Paulo,449181,2018,93,3,26.9,.167,.216,88.3,24.6,1.5,33.8,98.888997576,93.530091538,28,55.6
Corporán, Carlos,449786,2015,121,6,33.1,.178,.187,85.9,33.8,1.4,23.9,94.510557576,91.350713385,29.8,52.8
Morton, Charlie,450203,2021,62,0,50,.127,.136,80.8,25.8,0,6.5,90.238834167,89.8316,40.2,46
Zobrist, Ben,450314,2015,535,62,10.5,.276,.260,88.6,29.3,3.6,34.9,97.625725245,92.940798084,12.5,36.8
Zobrist, Ben,450314,2016,631,96,13,.272,.276,89.2,32.5,4.5,35.6,98.19911162,93.170031019,12.8,35.5
Zobrist, Ben,450314,2017,496,54,14.3,.232,.258,87.2,29,4.6,32.2,97.029348033,92.52659918,13.6,39.7
Zobrist, Ben,450314,2018,520,55,11.5,.305,.275,89.9,35,3,38.7,98.1077867,93.360354185,14.2,41.1
Zobrist, Ben,450314,2019,176,23,13.6,.260,.244,85.8,25,0.8,23.4,95.067698906,91.56974189,15.7,34.9
Arencibia, J.P.,450317,2015,73,1,30.1,.310,.271,90.6,34,14,42,101.18047375,94.763041458,35.9,60
Peterson, Shane,451089,2015,225,20,24.4,.259,.259,89.4,30.7,2.7,40,99.115294722,93.712553147,25.4,45.9
Peterson, Shane,451089,2017,88,5,23.9,.253,.215,85.8,33.9,8.5,30.5,97.519259333,92.854424746,29.6,56
Adduci, James,451192,2017,93,10,29,.241,.254,89.6,28.6,7.1,42.9,101.973143571,95.213200182,25.1,50.4
Adduci, James,451192,2018,185,6,24.3,.267,.228,85.9,26.1,3.7,26.1,96.533606667,92.282356894,22.9,58.9
Fowler, Dexter,451594,2015,690,84,22.3,.250,.231,87.2,32,4.5,30.2,97.222402523,92.630480115,21.8,41.6
Fowler, Dexter,451594,2016,551,79,22.5,.276,.255,88.1,37.1,5.6,33.8,98.048856319,93.030671963,21.9,39.2
Fowler, Dexter,451594,2017,491,63,20.6,.264,.276,88.5,40.2,6.5,36.9,98.812064188,93.552703417,22.3,43.2
Fowler, Dexter,451594,2018,334,38,22.5,.180,.203,85.3,30.7,3.2,28,95.582335688,91.806205872,26.3,42.1
Fowler, Dexter,451594,2019,574,74,24.7,.238,.250,85.5,40.6,7.4,28.7,96.524358779,92.292498076,27,42.9
Fowler, Dexter,451594,2020,101,10,27.7,.233,.214,84.5,33.9,4.8,27.4,96.071976774,92.057106452,31.7,45.5
Peguero, Carlos,451713,2015,90,13,41.1,.187,.183,92.8,35.9,17.9,48.7,105.923175789,97.876101351,41.4,43.7
Blanks, Kyle,452035,2015,71,4,28.2,.313,.231,87.9,29.8,10.6,31.9,98.872271304,93.436135652,29.1,50.5
Flowers, Tyler,452095,2015,361,21,28.8,.239,.204,90.4,27.8,4.8,39.6,101.449304595,94.88511536,30.6,50.1
Flowers, Tyler,452095,2016,325,29,28,.270,.243,93.3,35.1,11.9,48.5,104.089011368,96.706802579,28.7,45.6
Flowers, Tyler,452095,2017,370,31,22.2,.281,.264,89.6,32.1,6.3,40.1,101.168378475,94.641653898,25.6,47.8
Flowers, Tyler,452095,2018,296,35,25.7,.227,.230,90,36.9,6.8,44.6,100.997606705,94.729593714,28.8,43.7
Flowers, Tyler,452095,2019,310,31,33.9,.229,.196,90.1,31.5,11.3,41.1,100.657357857,94.469272262,36.7,47
Flowers, Tyler,452095,2020,80,8,42.5,.217,.189,93,48.6,8.6,45.7,100.4444,94.954364857,36.5,45.1
Headley, Chase,452104,2015,642,51,21,.259,.261,86.8,36.7,5.1,32.5,97.832743516,92.940152123,21.2,42.9
Headley, Chase,452104,2016,529,51,22.3,.253,.241,87.2,33.6,5.9,33.1,97.969209257,93.020418343,24.8,44
Headley, Chase,452104,2017,586,60,22.5,.273,.250,87.2,36.9,4.6,33.2,97.54704401,92.799730234,26,44.4
Headley, Chase,452104,2018,60,6,33.3,.115,.159,86,28.1,0,16.1,93.446805,90.954695161,19.3,42.2
Drew, Stephen,452220,2015,428,37,16.6,.201,.202,86.4,27.9,3.1,25.7,95.690413922,91.858626852,15.7,41.4
Drew, Stephen,452220,2016,165,16,18.8,.266,.266,89.8,37.1,5.2,31,98.79894,93.708029048,17.2,42.4
Drew, Stephen,452220,2017,106,8,19.8,.253,.214,88.1,33.8,2.6,23.4,95.655110256,92.042988571,21.5,40.2
Smith, Seth,452234,2015,452,47,21.9,.248,.251,89.9,32.8,7.9,42.4,100.136169732,94.365425286,27,40
Smith, Seth,452234,2016,438,48,20.3,.249,.267,89.5,32.1,8.9,40.6,100.019093472,94.134392813,22.2,39.7
Smith, Seth,452234,2017,373,36,21.2,.258,.269,89.8,36.9,7.1,40.9,100.332459603,94.336116548,20.6,40.9
